LNR,RESPONSE
43627,0.08111677831699295
43629,0.08832635498445222
43945,0.08545078184606941
43953,0.07432074341759273
43954,0.08758173659976166
43961,0.08304774339064667
44280,0.096869083827995
44917,0.08075916265328327
44924,0.08627626909801496
44927,0.09325620997363437
45244,0.08917627976818936
45570,0.06868318975480389
45584,0.08437343396885857
41721,0.08997432834272491
41739,0.0837063076573894
42054,0.08562589874314226
42369,0.08721990703199033
42689,0.08454053984659521
43019,0.07756505769884423
43331,0.08876610672672282
51328,0.08126491838472785
51644,0.0827933077856573
51653,0.08918578490220452
51969,0.0828377732804604
52308,0.09651647106808013
52310,0.081782562249761
52626,0.08117375918679866
52638,0.0726057567145834
52940,0.08277704822285342
52954,0.09469148274816652
55194,0.08240080210562883
55196,0.07915248244899879
55526,0.0837063076573894
55847,0.08380551549083928
55848,0.08397190474332807
51024,0.0837063076573894
51031,0.07681778393598503
51342,0.08930877220652628
51348,0.0795360296170256
51666,0.08873993116463628
51674,0.08658882175791574
51680,0.10555680765087767
52331,0.08870317130648189
53302,0.08380032690782072
82163,0.0844196338762352
82481,0.08585555810621683
82498,0.08554240406378553
55852,0.08380032690782072
55858,0.07930572914697251
55859,0.08901956970018132
51037,0.08380032690782072
51039,0.08230249723694424
51683,0.0755514463701956
51685,0.09324479051758539
51695,0.08363595742068454
51702,0.07737585821506125
52343,0.07029528810018884
52353,0.08389444209221093
53314,0.0837063076573894
53322,0.08468180400638547
53950,0.0929066298848732
54597,0.09001564356062557
54925,0.07381039533539607
55245,0.08369968506328966
55558,0.0824269407943079
55882,0.06892003013881272
51384,0.06578587346270057
51703,0.09320259496450661
51706,0.0832046014118657
51711,0.08829129063226832
52041,0.07527603049047148
52047,0.10405550578670719
52369,0.083118934652047
52689,0.09059812678988984
53331,0.07143393826705131
53341,0.07111060581152305
63455,0.08278385052029859
63780,0.07543848385958801
63783,0.08380032690782072
64096,0.08193612821529722
64104,0.07956361202318261
64109,0.0891644602007417
64422,0.08999794337464283
65391,0.08397190474332807
65705,0.07919951837840064
65709,0.07404787740680777
61568,0.08624049284810877
62203,0.08939838834903878
62850,0.09079172896346599
62851,0.08577619955338184
63164,0.07371789187571595
63491,0.06857935722512547
63796,0.09290445150185156
63799,0.07837646369396359
63802,0.09187306122777818
63812,0.08553547648113165
64127,0.09391520521261451
64449,0.07404521526981087
64771,0.09806796729849213
65082,0.0837063076573894
65399,0.08741906913322994
66039,0.0837063076573894
66048,0.0798671829791152
71758,0.08204905956477453
72077,0.08380032690782072
72087,0.0837063076573894
72405,0.08170978038480033
72723,0.07904012951564088
72735,0.07758348362414028
73046,0.07341222404585893
73682,0.09080230073483725
73694,0.08138328774785387
73696,0.09677487301599687
74317,0.08274208508712044
74974,0.08633436158247054
75286,0.08132930266073238
75605,0.08985787799164306
75612,0.08389444209221093
75929,0.08502293829716871
76239,0.08062217058702632
71471,0.08286944023775071
71776,0.05960558195992994
71779,0.08387771061558104
72112,0.08902957599087052
72417,0.09176125273965015
72420,0.08101501715912975
72425,0.08348157604465783
73073,0.07768948185594862
73393,0.07653016528270436
73714,0.08721065653417204
74337,0.10754462664957885
74347,0.0671449084689019
74354,0.07279495132891507
74666,0.07859696229201235
74667,0.08380032690782072
74990,0.07590804174087969
75949,0.08140401982386587
75952,0.07646069144412339
71486,0.0877938000604982
71805,0.08346209116980083
71813,0.10171980013240373
72130,0.07696612496250875
72437,0.06874946552314533
82469,0.08397190474332807
82788,0.08031961842155513
82793,0.08389444209221093
83111,0.08357751300724327
83113,0.09028561983336666
83420,0.1112626569751489
83425,0.08649310289968948
83428,0.08397190474332807
83433,0.07838763639202705
83759,0.10168494271779033
84381,0.07531662620125128
84709,0.0789640476665568
85024,0.08669274817822507
85026,0.09123390061049366
85671,0.075483836956785
35158,0.08384408358089541
34851,0.07376245899188427
34853,0.06940214917020804
34859,0.08504354125002987
35162,0.0930702554866451
35165,0.08389444209221093
34865,0.07891040771820172
34877,0.0700115500121526
34898,0.07571432219734708
35203,0.08521755679475305
34902,0.08793350590950515
34907,0.07840583849039089
34930,0.09911346093731883
34939,0.09280054803237936
35249,0.08696658283666933
35561,0.0801987215425428
35568,0.08389444209221093
35572,0.07365092508736586
35574,0.08024899830854217
35575,0.0920954007321108
35889,0.08406619494383027
35583,0.07999708101899744
35587,0.0820437101233066
35597,0.08369774123164175
35900,0.08330520482670778
35602,0.096500747945143
35606,0.08009824548085263
35922,0.08243548701404013
35936,0.0711122166317422
41020,0.08048416100275352
41028,0.07361778468712667
41344,0.07655923930841448
41666,0.08172151334371688
42319,0.08700539580153632
42634,0.07875590796617919
42944,0.07960683568544712
42952,0.08402166054078675
42954,0.07261012110789758
43274,0.07359936017269986
43582,0.08406619494383027
43590,0.0770792030402203
43594,0.0866921993348656
43909,0.07364644206930164
43917,0.082762195224715
44561,0.07874747021042101
45202,0.08185681045023975
45210,0.06438340389526913
41684,0.0902283575820264
41691,0.08192869497013924
42333,0.08746626365862488
42660,0.07315728188101382
42963,0.08666388720874928
42979,0.07146781083204068
43287,0.08076277627612016
44582,0.08397190474332807
45233,0.0799489634324778
45544,0.08452403738415502
45550,0.08755547011253766
40729,0.07527067077134938
41379,0.08312312341027679
41395,0.08247696634279547
4332,0.08025243309066782
4346,0.08609652073325247
4044,0.08032765885878525
5031,0.08206604473444773
5033,0.07987509933041592
5057,0.07734293624912265
4737,0.08390224812460578
5067,0.07840083269488016
4757,0.07925878928180707
4758,0.0837063076573894
4762,0.08134575236906588
4780,0.0837063076573894
5183,0.08437218076603274
5191,0.09865632669256276
5198,0.0837063076573894
4802,0.08674230316045305
5126,0.08387771061558104
5132,0.07693670782036414
4830,0.09128881086175836
5154,0.08359254878352236
4854,0.0837063076573894
4861,0.08753398813220097
5180,0.07864484629902364
4574,0.07490786990469794
4896,0.07195476397678023
4592,0.08133436775014567
4599,0.08072975931763053
4914,0.08464431767322596
4604,0.08564060910172423
4932,0.0976176707525137
4623,0.07551990297420164
4633,0.08395520048540589
4636,0.08014315821739534
4944,0.06714921985615421
4949,0.08418589829322602
4644,0.0837063076573894
4977,0.08366050500719248
4674,0.08380032690782072
4986,0.07646897378899924
4683,0.07100988163063769
4686,0.0766265277997708
4691,0.0838396745270006
4700,0.07860791626168344
5018,0.09798870614017567
5341,0.08338615953981986
5646,0.08940772108639257
5647,0.08397190474332807
5649,0.07880627282285349
5661,0.08230592611279561
5671,0.09645399001882386
5677,0.08419183631288008
5375,0.11524106752047476
5396,0.0822193862038435
5410,0.07075959317132285
5411,0.07857265636447486
5714,0.09188657440105226
5427,0.08898726934362025
5436,0.07665800218060549
5725,0.0741075519894776
5733,0.08850745648839138
5454,0.08756040940846642
10241,0.08193154920938099
10566,0.078230041015329
10579,0.08003540892358736
929,0.07738880957345196
935,0.076822014696158
1261,0.10127982406835945
951,0.0798402088244706
952,0.08389444209221093
955,0.07511333525981465
1295,0.07656803840163423
966,0.08206174012280246
974,0.08553413476998975
1305,0.07962528712996911
995,0.0801570903443815
998,0.06466160285819618
1403,0.08985127556720567
1001,0.09525832359006248
1009,0.08461761426944017
1338,0.09842433020343688
1029,0.0837063076573894
1053,0.07899166774494026
1062,0.061504346009359924
1067,0.07820330589296895
1071,0.07823242498415081
9957,0.08130167373819455
9960,0.08672080644220186
9671,0.08389444209221093
9680,0.08128062244226562
9982,0.091904017470101
9700,0.0756720824274894
9712,0.08503077593950496
10023,0.08843160653025722
10042,0.07153412156623239
10043,0.08742190938327386
10048,0.08543081457453267
10049,0.08112206331152291
10054,0.07205775673326494
10057,0.07754865663422986
10388,0.07151265077443796
10396,0.08514725588094382
10700,0.07643133299186268
10716,0.08380032690782072
10418,0.08176838049344856
10730,0.08777116917222245
10733,0.08991251753004033
10429,0.09395996443000253
10844,0.08979356632195941
10856,0.08191588077089078
10448,0.07706246843974573
10451,0.0703783834177327
10458,0.07211604792456187
10743,0.08418344048256594
10753,0.07400373391406487
10756,0.07852353987161466
10465,0.09332471133086642
10488,0.08196908333948827
10490,0.07766649219372378
10495,0.08387771061558104
10510,0.07469025791630593
10818,0.08886257688376656
10531,0.08247053658567075
10823,0.0783833697819679
10544,0.08300275825029133
10553,0.06622309842602905
31437,0.09405906437696607
31442,0.08425914466342052
31451,0.07961624977001858
31453,0.0784675353346408
31143,0.08024807432935979
31146,0.09053601430208193
31149,0.08389444209221093
31460,0.08263992056404545
31466,0.07916151843077171
31472,0.08397190474332807
31788,0.07855113176398833
32113,0.0837063076573894
31807,0.06688358599604849
32122,0.07746352974436214
32127,0.08929296116459572
31820,0.08128211926023042
31832,0.0837063076573894
32267,0.0831212068011967
31860,0.09013325004793513
31873,0.07224482695189034
32168,0.08210152283274912
32177,0.08389444209221093
31882,0.0842915381490178
31896,0.08153250317783742
31910,0.08655198834829814
32211,0.0757954400674443
32232,0.09058391947416054
31943,0.08380032690782072
31950,0.08216829430169324
32243,0.08003026227979353
31966,0.10412886352625729
31976,0.07737815746242131
31666,0.07796856375993853
31674,0.07180261527859502
31989,0.07439317341617364
31990,0.07630720602955839
31991,0.06445093181543529
31997,0.08159268667268621
31692,0.0837063076573894
31719,0.07598348584109822
31723,0.09439371498254771
32039,0.06952364978396817
32042,0.07472986247188994
31739,0.08397190474332807
32061,0.0857034782921514
32062,0.08104906378084495
44333,0.07355163409978459
44656,0.06886191232008523
44658,0.08039397018022372
44976,0.09415590033250448
44990,0.0837063076573894
45312,0.07873275805157626
45644,0.07142275981494853
41146,0.0837063076573894
41459,0.09613908715876394
41462,0.08360116051750512
41787,0.07478283750210478
42422,0.08629523716827084
42743,0.07678553433289924
43076,0.08177443911961431
44350,0.07760575977725538
44353,0.09729816934729331
44356,0.0813662433416683
25163,0.08406619494383027
25490,0.09271784636866895
25811,0.0837063076573894
25501,0.08361667915130021
25502,0.09636475808265683
25505,0.09659685580668083
25835,0.08719988560638611
25966,0.08041681973720691
25973,0.08219124537174127
25570,0.07086152258803523
25862,0.08740258328084248
25871,0.0822236902742828
25877,0.0692138741933874
34738,0.07090451547102505
34445,0.10509737356916872
34447,0.06536673686365269
34754,0.0819370592190197
34764,0.08307004836675548
34772,0.06783028268254916
34775,0.08306163499244047
34484,0.09732609707033216
34180,0.07846565459709991
34199,0.08247825601199844
34527,0.0837063076573894
34226,0.0865630530546028
34555,0.08099835878267353
34243,0.0656844615592929
34252,0.09336629355686517
34267,0.08334286715226878
34276,0.07984600988569879
34584,0.07232398726540941
34283,0.0837063076573894
34290,0.07895679423531239
34291,0.088211325302916
34295,0.09387429686938116
34599,0.06972241236007821
34603,0.08735300299024801
35267,0.08484778448912857
35270,0.07679463019239922
35279,0.08108797837172478
35300,0.07726202201436112
34981,0.07691470920899536
35338,0.08134888500202721
35425,0.08172421837939083
35426,0.08139542661919268
35432,0.09283794388026384
35022,0.09112327203954446
35347,0.08731346081997712
35062,0.07663481364392942
35072,0.08274907178262271
35104,0.08068479427228745
35106,0.08410838433530637
35114,0.08109244641744781
35131,0.08095596145687332
21744,0.08174844920289946
21754,0.0843166947863341
21784,0.08172758808091128
22088,0.10023155087348873
22095,0.08273943141841664
21806,0.07361703953209425
21811,0.09163012427417609
22099,0.09808897620692603
22104,0.07473332649704392
21819,0.08397190474332807
21822,0.09737309307151357
21834,0.07787622065834442
21858,0.10605772686394073
21862,0.0925528806796261
21875,0.07574877682611568
22163,0.0810392726842433
21909,0.08817699386300112
21910,0.08215771640539875
21913,0.07556876525249397
21650,0.07469359428257182
21966,0.08326919474610223
21977,0.08389444209221093
21662,0.0890813923856418
21665,0.0808459540550096
21668,0.080194312981468
21683,0.07768287952615885
21697,0.07162656691711862
22665,0.07723832945860806
31548,0.0991215859692335
31553,0.09015272512056044
31555,0.1036327508579594
31232,0.07222651231175482
31647,0.07791950244530972
31243,0.0812596440965534
31266,0.07378779710415484
31274,0.08378345217011511
31590,0.08334195395389417
31294,0.07938476838062396
31296,0.08102748827823826
31600,0.07935315554805641
31314,0.08193569691213484
31358,0.08329480607212705
31369,0.08761032895179718
31376,0.08514046640880452
31070,0.09175528031969611
31382,0.09846896745237865
31385,0.09065368190494194
31393,0.07346733097001215
31086,0.09132641167650343
31114,0.0789933909867076
12861,0.08497489834163291
13182,0.0837063076573894
13185,0.08659386885474163
13190,0.07878057755880238
13194,0.10222066704628274
13536,0.0837063076573894
13542,0.08244074813102872
13559,0.08367583078718319
13600,0.09111416410920342
13608,0.08974880142952635
13922,0.08862974606076736
13934,0.08524713522694537
13634,0.09538973312950363
13948,0.08556598664212632
13961,0.08591506318656009
13973,0.08673025196877983
13976,0.08224257804997963
13987,0.07432944842292738
13989,0.09572739413298585
13993,0.08273562651217174
13685,0.06780447373742887
13397,0.08933418121244804
13714,0.09284928193340573
13408,0.08044965240554722
13416,0.08840338403579018
13734,0.08270197998191757
13429,0.08387771061558104
13743,0.0755189649884874
13745,0.0819799891220027
13440,0.07571628592934118
13455,0.08908837859892003
13461,0.08389444209221093
13469,0.09182245258965202
13780,0.07188260810459879
13483,0.08729296930129879
13486,0.07631699572773397
13805,0.09312401387912687
13503,0.08038076425563305
13821,0.07748248302771911
14154,0.08831014237647017
14463,0.07193568152545328
14464,0.075076482879648
14467,0.07966789044858716
14484,0.07629281364967383
14494,0.08640284682794692
14182,0.07786731552600139
14513,0.08598154008457301
14517,0.0837063076573894
14200,0.07759057413902846
14230,0.08380032690782072
14533,0.07407341476772289
14536,0.08135476322609787
14245,0.09580665762982736
14246,0.08376494388416432
14260,0.09986374892116665
14263,0.08208652085730121
14571,0.08380032690782072
14574,0.07032221384323978
14278,0.0877754358674692
14279,0.07740493385615438
14585,0.08240602976386877
14589,0.07767876349720482
14590,0.07859517109254155
3494,0.08373564043955968
3497,0.08409528712774729
3824,0.09010543790017493
3839,0.0837063076573894
3513,0.09063950602990303
3937,0.08883541103011267
3532,0.09240824186377553
3533,0.07538245203945047
3537,0.10027011660952992
3848,0.08387771061558104
3543,0.07827817008259187
3549,0.083653215623458
3553,0.07550953487127421
3871,0.07199530578293563
3880,0.07123179947457685
3568,0.08492199666735249
3573,0.08809809865122899
3898,0.08213586385555051
3585,0.08869937734393817
3591,0.08380032690782072
3313,0.08763835172431306
3628,0.08517514434036451
3356,0.07575712987045959
3666,0.0874299540305306
3390,0.0759314391272642
3704,0.0748029641455077
3719,0.07942945035441609
3406,0.08387771061558104
3722,0.07151855039744963
3438,0.0847502565990559
3743,0.09107285182779112
3751,0.07131660500762174
4386,0.10020984827730674
4081,0.07220479023225201
4084,0.07993940858228883
4086,0.07604133652058263
4407,0.0837063076573894
4420,0.08389444209221093
4106,0.0712439025387411
4108,0.07955249127880194
4113,0.09290957432921601
4114,0.08054697846644132
4429,0.09430595183646716
4433,0.08287538741694216
4124,0.0826175875101772
4145,0.09067049357076976
4465,0.08387771061558104
4218,0.07423928651103029
4504,0.0724140687471811
4520,0.08380032690782072
4523,0.07658267605029091
4249,0.07104443380876854
3946,0.07201373417093114
3950,0.07595022444022721
4293,0.07896181395854157
5752,0.0837063076573894
5470,0.0865354299984441
5775,0.07740831578357799
5777,0.09057232212480337
5492,0.08229103907866621
5494,0.0780966448213868
5495,0.09829429861290857
5788,0.08947935077450561
5793,0.08389444209221093
14054,0.08310241484361595
14057,0.08471627639977897
14398,0.07642036418660506
14416,0.06571438535762064
14098,0.07576264317087135
14100,0.08380032690782072
14103,0.08907076293486207
14106,0.08213247032099884
14421,0.08380032690782072
14426,0.09515845551424498
14430,0.08524621136639024
14128,0.10083165326414799
14130,0.07817420459301215
15110,0.07779971061156706
14789,0.08274185502639986
14793,0.0807323988981261
15120,0.08397469869795283
15128,0.08325133844337108
15138,0.07256031596312348
14849,0.08572742587400964
14853,0.09176794131972882
14859,0.07671127242463875
15199,0.07886280691356778
14903,0.07232331404281794
14929,0.0881936564355967
14935,0.093534602380948
15253,0.06431977620498935
14937,0.09770947411457032
14949,0.09332734320771251
14951,0.09612089493870772
14676,0.0837063076573894
15000,0.0928696281149237
15014,0.08830212164387029
14712,0.0815440814188671
15022,0.08719392128211101
15037,0.087744752508835
15041,0.07104757776810383
14753,0.08533778377453033
15062,0.0853688946729838
15072,0.10224643095824747
14772,0.09006660347264267
14775,0.07992589826301137
15736,0.0773888343742206
15421,0.07349304546580145
15424,0.1007223824756179
15437,0.08752763901541624
15752,0.07757462975625717
15755,0.08389444209221093
2158,0.08100092558069691
2160,0.08108271598908996
2161,0.09252220719048415
2490,0.08380032690782072
2493,0.06666260471173922
2497,0.08501825770176286
3120,0.08179053721914309
3123,0.09912717385637565
2830,0.0837063076573894
3145,0.0718887722546221
2871,0.08344933458980094
3282,0.09663510713188055
3288,0.06281259743642537
2883,0.07230230433722715
3187,0.08431031518282318
2904,0.09953704781735433
2909,0.07203480835112229
3205,0.0837063076573894
3234,0.08991769708331149
3244,0.08602062211544716
3245,0.06761991290165809
3248,0.09095507627373776
2960,0.08389444209221093
2964,0.10636406649114914
3260,0.08405513124413186
3275,0.09886239519155963
3279,0.08789909342653635
2984,0.07164181422256116
2987,0.07505701605827332
2992,0.08777114244115068
2708,0.07442075781299803
2718,0.08530441773344644
3022,0.08021752149868015
3036,0.07488995301582194
2720,0.08437396814825072
2735,0.08429328753844377
3053,0.055885019808797363
3060,0.0837063076573894
3071,0.08985559841184008
3760,0.07155812865534547
12309,0.08416475838570361
12322,0.07815105129446114
12352,0.08129951753983614
12692,0.0979871516986297
12382,0.0837063076573894
12703,0.08076476890096256
12710,0.06290054645987908
12727,0.056748964853168646
12428,0.08085420216582152
12444,0.0838346707839968
12447,0.07449975803581638
12451,0.09148001996682882
77557,0.07608281782060848
78505,0.0837063076573894
78821,0.08204190738395584
79784,0.07610694002263269
80100,0.07182285253142039
80423,0.0850753728562858
80437,0.08408590433364589
80750,0.09446565408041276
81060,0.08940024707882939
81068,0.08372445914430297
81075,0.09892685847886815
81381,0.08387771061558104
76604,0.08058939822395132
77252,0.09281606771602623
77562,0.06619447888896285
78212,0.0755497780072133
78214,0.08731744259635145
78518,0.07426831486650663
78520,0.09387476176658748
78521,0.07624407612859234
78857,0.08781453851271116
79163,0.09415459324129603
79803,0.07771469728662969
80123,0.0890349568954351
80136,0.08543700954661247
80138,0.0713187155883597
80450,0.08223681259313662
80454,0.07889141967218666
80455,0.08001914226070213
80457,0.09982065281754046
81401,0.08196277287872956
2266,0.08936862027556437
2595,0.08461280650051153
2289,0.08624746311346149
2609,0.09768037850795741
2611,0.0837063076573894
2613,0.07978233482014961
2616,0.10429854865017375
2628,0.08815487931705006
2654,0.08396548346453311
2346,0.06695456220693638
2356,0.08386326769815114
2057,0.08397190474332807
2364,0.0762318673762077
2372,0.08164979578811062
2083,0.0837063076573894
2115,0.08128592267705409
2116,0.07913458671394456
2117,0.09121901759700511
2442,0.0749404211735495
2454,0.08580379402672693
2147,0.07840330628312836
71153,0.09328289738498738
66365,0.07827032636405067
66998,0.08064473022776882
67003,0.07762881159855031
67007,0.08878068658276476
67012,0.06878439073419709
67317,0.08979864094724616
57463,0.08136432778053289
58098,0.07848276150703652
58105,0.07109029524447191
58414,0.07857853060889404
58420,0.08678682252225237
58746,0.08380032690782072
59061,0.0837063076573894
59068,0.08969341055850553
59375,0.08380032690782072
59376,0.06913253486051898
59387,0.08648150159240267
59700,0.08389444209221093
60026,0.08520594705191523
60028,0.08221093461524008
60348,0.08851692528962242
60655,0.062184199684578785
60657,0.0837063076573894
60973,0.07718575476308456
56201,0.09710948748762516
56525,0.06787129619376604
56837,0.07606618774221381
56843,0.08394716583798559
56845,0.0832801598148499
57164,0.08380032690782072
57805,0.09521132722290172
57806,0.07200843258798778
57808,0.08624643434723087
58111,0.07822808881395028
58436,0.08053070915709243
58447,0.07843074968137269
58751,0.07495634760496733
59073,0.0699778424422714
59396,0.07752932982694782
59405,0.08397190474332807
59716,0.08246510858558036
60037,0.07934090282912093
60045,0.08387771061558104
60357,0.087255706317327
60363,0.06717908638444003
60672,0.07779609773458876
60684,0.08380032690782072
60687,0.08304176820612379
61006,0.07728223454451119
56220,0.09433435907715462
56222,0.07825080517432839
56539,0.07295888343750612
56540,0.08903968562108502
56548,0.08502866289242544
57497,0.07568334311498
57509,0.0837063076573894
57821,0.0655729592694465
58135,0.12873230569416497
58458,0.08397190474332807
58790,0.0779748773865547
59424,0.07880838366170755
59425,0.08079798686153922
65474,0.08575767322765471
65484,0.08647526731607039
65797,0.06558416852783344
65810,0.07386605880756561
65812,0.07793176977060844
70503,0.0837063076573894
70505,0.08958940456957844
70825,0.09593781537648575
70831,0.06957537374216115
70832,0.08084133345783455
32454,0.08303471088041219
32781,0.0762611757541431
32789,0.07500002395994634
32812,0.10509731443742806
32506,0.09047188439943736
32512,0.09384112946986217
32844,0.08600542159511945
32845,0.09560918211636286
32852,0.07957148089348379
32875,0.08385690668837123
32897,0.08389444209221093
32585,0.08763064257590183
32279,0.06896294806523649
32600,0.07887514786616266
32610,0.09895127871963058
32615,0.0837063076573894
32635,0.09883045538030506
32638,0.08494206571891771
32340,0.08324691775116125
